YEAR,PLAYER,SALARY
2002,Roshown McLeod,"$1,509,000"
2002,Danny Manning,"$1,500,000"
2002,Tony Massenburg,"$1,500,000"
2002,Dana Barros,"$1,500,000"
2002,Ricky Davis,"$1,496,000"
2002,Etan Thomas,"$1,493,000"
2002,Brian Skinner,"$1,483,000"
2002,Corie Blount,"$1,452,000"
2002,Vladimir Radmanovic,"$1,452,000"
2002,Corey Maggette,"$1,448,000"
2002,Al Harrington,"$1,436,000"
2002,Courtney Alexander,"$1,418,000"
2002,Samaki Walker,"$1,400,000"
2002,Richard Jefferson,"$1,379,000"
2002,Will Avery,"$1,375,000"
2002,Mateen Cleaves,"$1,347,000"
2002,Troy Murphy,"$1,310,000"
2002,Eldridge Recasner,"$1,300,000"
2002,Bryce Drew,"$1,300,000"
2002,Matt Bullard,"$1,300,000"
2002,Popeye Jones,"$1,300,000"
2002,Jason Collier,"$1,280,000"
2002,Metta World Peace,"$1,241,000"
2002,Hedo Turkoglu,"$1,216,000"
2002,Greg Buckner,"$1,210,000"
2002,Kirk Haston,"$1,182,000"
2002,Cal Bowdler,"$1,179,000"
2002,Desmond Mason,"$1,155,000"
2002,Michael Bradley,"$1,124,000"
2002,James Posey,"$1,120,000"
2002,Quentin Richardson,"$1,097,000"
2002,Quincy Lewis,"$1,070,000"
2002,Jason Collins,"$1,067,000"
2002,Jamaal Magloire,"$1,048,000"
2002,Steven Hunter,"$1,037,000"
2002,Dion Glover,"$1,027,000"
2002,Zach Randolph,"$1,019,000"
2002,Speedy Claxton,"$1,006,000"
2002,Don Reid,"$1,000,000"
2002,Fred Hoiberg,"$1,000,000"
2002,Danny Ferry,"$1,000,000"
2002,Michael Jordan,"$1,000,000"
2002,Mark Bryant,"$1,000,000"
2002,Jeff Foster,"$986,000"
2002,Morris Peterson,"$966,000"
2002,Kenny Thomas,"$946,000"
2002,Joseph Forte,"$939,000"
2002,Donnell Harvey,"$927,000"
2002,Jeryl Sasser,"$902,000"
2002,DeShawn Stevenson,"$890,000"
2002,Brandon Armstrong,"$865,000"
2002,Dalibor Bagaric,"$854,000"
2002,Tim James,"$837,000"
2002,Devean George,"$834,000"
2002,Andrei Kirilenko,"$831,000"
2002,Jake Tsakalidis,"$820,000"
2002,Brendan Haywood,"$815,000"
2002,Vonteego Cummings,"$810,000"
2002,Mamadou N'diaye,"$793,000"
2002,Jumaine Jones,"$786,000"
2002,Scott Padgett,"$781,000"
2002,Samuel Dalembert,"$771,000"
2002,Erick Barkley,"$765,000"
2002,Mark Madsen,"$760,000"
2002,Jamaal Tinsley,"$749,000"
2002,Primoz Brezec,"$749,000"
2002,Tony Parker,"$744,000"
2002,Bruce Bowen,"$715,000"
2002,Emanual Davis,"$715,000"
2002,Milt Palacio,"$690,000"
2002,Gerald Wallace,"$664,000"
2002,Earl Boykins,"$650,000"
2002,Adrian Griffin,"$648,000"
2002,Ryan Bowen,"$630,000"
2002,Rafer Alston,"$625,000"
2002,Harold Jamison,"$600,000"
2002,Victor Alexander,"$591,000"
2002,Sam Mitchell,"$591,000"
2002,Rick Brunson,"$591,000"
2002,Felton Spencer,"$591,000"
2002,Mitchell Butler,"$591,000"
2002,Brian Shaw,"$591,000"
2002,Chris Dudley,"$591,000"
2002,Antonio Harvey,"$591,000"
2002,Jacque Vaughn,"$590,000"
2002,Jeff McInnis,"$590,000"
2002,Darrick Martin,"$590,000"
2002,Dan Majerle,"$590,000"
2002,Sean Marks,"$566,000"
2002,Vladimir Stepania,"$566,000"
2002,Damon Jones,"$566,000"
2002,Bruno Sundov,"$565,000"
2002,Felipe Lopez,"$565,000"
2002,Todd MacCulloch,"$550,000"
2002,Jelani McCoy,"$541,000"
2002,Charles Smith,"$541,000"
2002,Amal McCaskill,"$541,000"
2002,Derrick Dial,"$541,000"
2002,Obinna Ekezie,"$541,000"
2002,Rodney Buford,"$540,000"
2002,Michael Ruffin,"$540,000"
2002,Mark Blount,"$540,000"
2002,Mark Strickland,"$539,000"
2002,Terence Morris,"$490,000"
2002,Jim Jackson,"$480,000"
2002,Predrag Drobnjak,"$479,000"
2002,Zendon Hamilton,"$466,000"
2002,Lee Nailon,"$466,000"
2002,Art Long,"$466,000"
2002,Jerome James,"$466,000"
2002,Olumide Oyedeji,"$466,000"
2002,ZhiZhi Wang,"$465,000"
2002,Eddie House,"$465,000"
2002,Jason Hart,"$465,000"
2002,Dan Langhi,"$465,000"
2002,Eduardo Najera,"$465,000"
2002,Daniel Santiago,"$465,000"
2002,Brian Cardinal,"$465,000"
2002,Hanno Mottola,"$465,000"
2002,Slava Medvedenko,"$465,000"
2002,Reggie Slater,"$438,000"
2002,Steve Goodrich,"$389,000"
2002,Kenny Satterfield,"$333,000"
2002,Jamison Brewer,"$333,000"
2002,Trenton Hassell,"$333,000"
2002,Ratko Varda,"$333,000"
2002,Earl Watson,"$333,000"
2002,Gilbert Arenas,"$333,000"
2002,Ernest Brown,"$333,000"
2002,Carlos Arroyo,"$333,000"
2002,Alvin Jones,"$332,000"
2002,Bobby Simmons,"$332,000"
2002,Damone Brown,"$332,000"
2002,Maurice Evans,"$332,000"
2002,Antonis Fotsis,"$332,000"
2002,Loren Woods,"$332,000"
2002,Jabari Smith,"$304,000"
2002,Mike James,"$237,000"
2003,Kevin Garnett,"$25,200,000"
2003,Shaquille O'Neal,"$23,571,000"
2003,Shawn Kemp,"$21,500,000"
2003,Juwan Howard,"$20,625,000"
2003,Scottie Pippen,"$19,727,000"
2003,Karl Malone,"$19,250,000"
2003,Rasheed Wallace,"$16,200,000"
2003,Dikembe Mutombo,"$16,105,000"
2003,Chris Webber,"$14,343,000"
2003,Damon Stoudamire,"$13,500,000"
2003,Gary Payton,"$13,080,000"
2003,Penny Hardaway,"$12,375,000"
2003,Vin Baker,"$12,375,000"
2003,Antoine Walker,"$12,375,000"
2003,Stephon Marbury,"$12,375,000"
2003,Tim Duncan,"$12,072,000"
2003,Tracy McGrady,"$12,072,000"
2003,Grant Hill,"$12,072,000"
2003,Reggie Miller,"$12,046,000"
2003,Antonio Davis,"$12,000,000"
2003,Michael Finley,"$11,953,000"
2003,Vlade Divac,"$11,248,000"
2003,Eddie Jones,"$11,200,000"
2003,Brian Grant,"$11,121,000"
2003,Allan Houston,"$11,000,000"
2003,Tom Gugliotta,"$10,890,000"
2003,Tim Thomas,"$10,750,000"
2003,Vince Carter,"$10,625,000"
2003,David Robinson,"$10,500,000"
2003,Nick Van Exel,"$10,003,000"
2003,Steve Smith,"$9,900,000"
2003,Glenn Robinson,"$9,860,000"
2003,Derrick Coleman,"$9,830,000"
2003,Theo Ratliff,"$9,375,000"
2003,Jason Kidd,"$9,260,000"
2003,Glen Rice,"$9,200,000"
2003,Kenny Anderson,"$9,185,000"
2003,John Stockton,"$9,000,000"
2003,Kerry Kittles,"$8,717,000"
2003,Clifford Robinson,"$8,421,000"
2003,Toni Kukoc,"$8,050,000"
2003,Dale Davis,"$8,000,000"
2003,Elden Campbell,"$7,975,000"
2003,Greg Ostertag,"$7,799,000"
2003,Jamal Mashburn,"$7,750,000"
2003,Maurice Taylor,"$7,150,000"
2003,Derek Anderson,"$7,145,000"
2003,Donyell Marshall,"$7,140,000"
2003,Alan Henderson,"$7,091,000"
2003,P.J. Brown,"$7,044,000"
2003,Wesley Person,"$7,000,000"
2003,Austin Croshere,"$6,960,000"
2003,Jermaine O'Neal,"$6,950,000"
2003,Erick Dampier,"$6,858,000"
2003,Marcus Camby,"$6,750,000"
2003,Kelvin Cato,"$6,696,000"
2003,Ron Mercer,"$6,618,000"
2003,Tyrone Hill,"$6,600,000"
2003,Bo Outlaw,"$6,555,000"
2003,Shandon Anderson,"$6,100,000"
2003,Michael Olowokandi,"$6,061,000"
2003,Lorenzen Wright,"$6,050,000"
2003,Jerry Stackhouse,"$6,000,000"
2003,Chris Mills,"$6,000,000"
2003,Steve Nash,"$5,750,000"
2003,Charlie Ward,"$5,750,000"
2003,Eddie Robinson,"$5,726,000"
2003,Doug Christie,"$5,625,000"
2003,Tariq Abdul-Wahad,"$5,625,000"
2003,Bob Sura,"$5,540,000"
2003,Mike Bibby,"$5,448,000"
2003,Alvin Williams,"$5,350,000"
2003,Howard Eisley,"$5,312,000"
2003,Robert Horry,"$5,300,000"
2003,Jerome Williams,"$5,250,000"
2003,Jason Caffey,"$5,250,000"
2003,Vitaly Potapenko,"$5,238,000"
2003,Nazr Mohammed,"$5,130,000"
2003,Brevin Knight,"$5,062,000"
2003,Brent Barry,"$5,040,000"
2003,Eric Williams,"$5,004,000"
2003,Ben Wallace,"$5,000,000"
2003,Calvin Booth,"$4,992,000"
2003,Anthony Mason,"$4,992,000"
2003,Ruben Patterson,"$4,992,000"
2003,Joe Smith,"$4,991,000"
2003,Todd MacCulloch,"$4,991,000"
2003,Clarence Weatherspoon,"$4,991,000"
2003,Avery Johnson,"$4,991,000"
2003,Christian Laettner,"$4,973,000"
2003,Danny Fortson,"$4,935,000"
2003,Raef LaFrentz,"$4,926,000"
2003,Kurt Thomas,"$4,904,000"
2003,Cuttino Mobley,"$4,903,000"
2003,Jahidi White,"$4,903,000"
2003,Rashard Lewis,"$4,903,000"
2003,Elton Brand,"$4,895,000"
2003,Scot Pollard,"$4,827,000"
2003,Brad Miller,"$4,800,000"
2003,Shawn Bradley,"$4,675,000"
2003,Darrell Armstrong,"$4,506,000"
2003,Corliss Williamson,"$4,500,000"
2003,Aaron McKie,"$4,500,000"
2003,Sam Cassell,"$4,500,000"
2003,Antawn Jamison,"$4,469,000"
2003,Adonal Foyle,"$4,400,000"
2003,Steve Francis,"$4,383,000"
2003,Mark Jackson,"$4,220,000"
2003,Rick Fox,"$4,170,000"
2003,Michael Stewart,"$4,160,000"
2003,Eric Snow,"$4,125,000"
2003,Kenyon Martin,"$4,067,000"
2003,Ervin Johnson,"$4,030,000"
2003,Tony Battie,"$4,000,000"
2003,Travis Knight,"$4,000,000"
2003,Kwame Brown,"$3,974,000"
2003,Baron Davis,"$3,942,000"
2003,Zeljko Rebraca,"$3,850,000"
2003,Tim Hardaway,"$3,780,000"
2003,Tracy Murray,"$3,740,000"
2003,Robert Traylor,"$3,726,000"
2003,Stromile Swift,"$3,656,000"
2003,Anthony Carter,"$3,656,000"
2003,David Wesley,"$3,600,000"
2003,Chucky Atkins,"$3,600,000"
2003,Moochie Norris,"$3,600,000"
2003,Marc Jackson,"$3,575,000"
2003,Lamar Odom,"$3,557,000"
2003,Jason Williams,"$3,425,000"
2003,Antonio Daniels,"$3,375,000"
2003,LaPhonso Ellis,"$3,300,000"
2003,Lawrence Funderburke,"$3,300,000"
2003,Darius Miles,"$3,267,000"
2003,Andrew DeClercq,"$3,263,000"
2003,Jonathan Bender,"$3,226,000"
2003,Anthony Peeler,"$3,220,000"
2003,Pau Gasol,"$3,194,000"
2003,Jon Barry,"$3,175,000"
2003,Larry Hughes,"$3,159,000"
2003,Evan Eschmeyer,"$3,104,000"
2003,Derek Fisher,"$3,000,000"
2003,Lindsey Hunter,"$3,000,000"
2003,Chris Whitney,"$2,962,000"
2003,Marcus Fizer,"$2,946,000"
2003,Wally Szczerbiak,"$2,933,000"
2003,Dirk Nowitzki,"$2,923,000"
2003,Mikki Moore,"$2,813,000"
2003,Paul Pierce,"$2,793,000"
2003,Bonzi Wells,"$2,777,000"
2003,Matt Maloney,"$2,775,000"
2003,Michael Doleac,"$2,753,000"
2003,Chris Crawford,"$2,750,000"
2003,Keon Clark,"$2,726,000"
2003,Bimbo Coles,"$2,700,000"
2003,Randy Brown,"$2,700,000"
2003,Othella Harrington,"$2,700,000"
2003,Bobby Jackson,"$2,700,000"
2003,Michael Dickerson,"$2,699,000"
2003,Richard Hamilton,"$2,681,000"
2003,Mike Miller,"$2,668,000"
2003,Matt Harpring,"$2,667,000"
2003,Horace Grant,"$2,662,000"
2003,Sean Rooks,"$2,640,000"
2003,Lucious Harris,"$2,640,000"
2003,Hubert Davis,"$2,631,000"
2003,Steve Kerr,"$2,625,000"
2003,Michael Curry,"$2,600,000"
2003,George Lynch,"$2,600,000"
2003,Andre Miller,"$2,460,000"
2003,Rasho Nesterovic,"$2,436,000"
2003,Stacey Augmon,"$2,400,000"
2003,John Amaechi,"$2,393,000"
2003,Shane Battier,"$2,368,000"
2003,Shawn Marion,"$2,265,000"
2003,Pat Garrity,"$2,238,000"
2003,Chris Mihm,"$2,222,000"
2003,Eddie Griffin,"$2,162,000"
2003,Ricky Davis,"$2,156,000"
2003,Jason Terry,"$2,153,000"
2003,Brian Skinner,"$2,148,000"
2003,Al Harrington,"$2,110,000"
2003,Corey Maggette,"$2,069,000"
2003,Jamal Crawford,"$2,026,000"
2003,Shammond Williams,"$1,987,000"
2003,DeSagana Diop,"$1,980,000"
2003,Metta World Peace,"$1,904,000"
2003,Tyronn Lue,"$1,885,000"
2003,Joel Przybilla,"$1,862,000"
2003,Rodney White,"$1,821,000"
2003,Keyon Dooling,"$1,769,000"
2003,Joe Johnson,"$1,729,000"
2003,James Posey,"$1,723,000"
2003,Jerome Moiso,"$1,681,000"
2003,Danny Manning,"$1,650,000"
2003,Kedrick Brown,"$1,643,000"
2003,Tony Massenburg,"$1,636,000"
2003,Etan Thomas,"$1,605,000"
2003,Dion Glover,"$1,584,000"
2003,Jeff Foster,"$1,571,000"
2003,Vladimir Radmanovic,"$1,561,000"
2003,Kenny Thomas,"$1,557,000"
2003,Devean George,"$1,542,000"
2003,Samaki Walker,"$1,540,000"
2003,Courtney Alexander,"$1,524,000"
2003,Richard Jefferson,"$1,482,000"
2003,Mateen Cleaves,"$1,441,000"
2003,Jumaine Jones,"$1,419,000"
2003,Scott Padgett,"$1,410,000"
2003,Troy Murphy,"$1,409,000"
2003,Brian Shaw,"$1,400,000"
2003,Corie Blount,"$1,400,000"
2003,Monty Williams,"$1,400,000"
2003,Jason Collier,"$1,376,000"
2003,Hedo Turkoglu,"$1,300,000"
2003,Bryce Drew,"$1,300,000"
2003,Kirk Haston,"$1,271,000"
2003,Desmond Mason,"$1,235,000"
2003,Michael Bradley,"$1,208,000"
2003,Quentin Richardson,"$1,174,000"
2003,Jason Collins,"$1,147,000"
2003,Jamaal Magloire,"$1,126,000"
2003,Don Reid,"$1,100,000"
2003,Danny Ferry,"$1,100,000"
2003,Mark Bryant,"$1,100,000"
2003,Zach Randolph,"$1,096,000"
2003,Speedy Claxton,"$1,081,000"
2003,Morris Peterson,"$1,033,000"
2003,Michael Jordan,"$1,030,000"
2003,Joseph Forte,"$1,009,000"
2003,Kevin Willis,"$1,000,000"
2003,Donnell Harvey,"$992,000"
2003,Jeryl Sasser,"$969,000"
2003,DeShawn Stevenson,"$956,000"
2003,Brandon Armstrong,"$930,000"
2003,Dalibor Bagaric,"$914,000"
2003,Andrei Kirilenko,"$893,000"
2003,Jake Tsakalidis,"$877,000"
2003,Mamadou N'diaye,"$852,000"
2003,Bruce Bowen,"$824,000"
2003,Cherokee Parks,"$824,000"
2003,Emanual Davis,"$824,000"
2003,Mark Madsen,"$817,000"
2003,Jamaal Tinsley,"$805,000"
2003,Primoz Brezec,"$805,000"
2003,Tony Parker,"$800,000"
2003,Milt Palacio,"$749,000"
2003,Gerald Wallace,"$714,000"
2003,Jacque Vaughn,"$700,000"
2003,Earl Boykins,"$700,000"
2003,Vladimir Stepania,"$637,000"
2003,Mark Blount,"$637,000"
2003,Amal McCaskill,"$612,000"
2003,Charles Smith,"$612,000"
2003,Jake Voskuhl,"$587,000"
2003,Stephen Jackson,"$587,000"
2003,Ryan Bowen,"$587,000"
2003,Olumide Oyedeji,"$587,000"
2003,Predrag Drobnjak,"$526,000"
2003,Trenton Hassell,"$512,000"
2003,Damone Brown,"$512,000"
2003,Gilbert Arenas,"$512,000"
2003,Jeff Trepagnier,"$512,000"
2003,Brian Scalabrine,"$512,000"
2004,Kevin Garnett,"$28,000,000"
2004,Shaquille O'Neal,"$26,571,000"
2004,Rasheed Wallace,"$18,000,000"
2004,Dikembe Mutombo,"$17,895,000"
2004,Allan Houston,"$15,937,000"
2004,Chris Webber,"$15,937,000"
2004,Damon Stoudamire,"$14,625,000"
2004,Ray Allen,"$13,500,000"
2004,Latrell Sprewell,"$13,500,000"
2004,Antoine Walker,"$13,500,000"
2004,Stephon Marbury,"$13,500,000"
2004,Michael Finley,"$13,281,000"
2004,Keith Van Horn,"$13,280,000"
2004,Tim Duncan,"$13,279,000"
2004,Tracy McGrady,"$13,279,000"
2004,Jalen Rose,"$13,279,000"
2004,Eddie Jones,"$12,320,000"
2004,Brian Grant,"$12,234,000"
2004,Vlade Divac,"$12,051,000"
2004,Antonio Davis,"$12,000,000"
2004,Vince Carter,"$11,953,000"
2004,Tim Thomas,"$11,825,000"
2004,Tom Gugliotta,"$11,668,000"
2004,Jason Kidd,"$10,950,000"
2004,Nick Van Exel,"$10,912,000"
2004,Glenn Robinson,"$10,730,000"
2004,Theo Ratliff,"$10,156,000"
2004,Glen Rice,"$9,600,000"
2004,Kerry Kittles,"$9,267,000"
2004,Greg Ostertag,"$8,666,000"
2004,Jamal Mashburn,"$8,525,000"
2004,Toni Kukoc,"$8,050,000"
2004,Maurice Taylor,"$7,800,000"
2004,Derek Anderson,"$7,794,000"
2004,Wesley Person,"$7,700,000"
2004,Alan Henderson,"$7,682,000"
2004,Austin Croshere,"$7,610,000"
2004,Erick Dampier,"$7,482,000"
2004,Kelvin Cato,"$7,344,000"
2004,Marcus Camby,"$7,250,000"
2004,Ron Mercer,"$7,169,000"
2004,Shandon Anderson,"$6,700,000"
2004,Lorenzen Wright,"$6,600,000"
2004,Jerry Stackhouse,"$6,500,000"
2004,Elton Brand,"$6,364,000"
2004,Doug Christie,"$6,250,000"
2004,Peja Stojakovic,"$6,250,000"
2004,Eddie Robinson,"$6,246,000"
2004,Bob Sura,"$6,166,000"
2004,Charlie Ward,"$6,030,000"
2004,Bo Outlaw,"$5,955,000"
2004,Howard Eisley,"$5,843,000"
2004,Steve Nash,"$5,750,000"
2004,Steve Francis,"$5,720,000"
2004,Vitaly Potapenko,"$5,715,000"
2004,Nazr Mohammed,"$5,700,000"
2004,Eric Williams,"$5,560,000"
2004,Christian Laettner,"$5,526,000"
2004,Alvin Williams,"$5,500,000"
2004,Ben Wallace,"$5,500,000"
2004,Ruben Patterson,"$5,447,000"
2004,Calvin Booth,"$5,446,000"
2004,Joe Smith,"$5,445,000"
2004,Clarence Weatherspoon,"$5,445,000"
2004,Avery Johnson,"$5,445,000"
2004,Danny Fortson,"$5,428,000"
2004,Jerome Williams,"$5,400,000"
2004,Brent Barry,"$5,400,000"
2004,Jahidi White,"$5,394,000"
2004,Kurt Thomas,"$5,394,000"
2004,Cuttino Mobley,"$5,393,000"
2004,Scot Pollard,"$5,310,000"
2004,Robert Horry,"$5,300,000"
2004,Shawn Bradley,"$5,194,000"
2004,Baron Davis,"$5,173,000"
2004,Kenyon Martin,"$5,128,000"
2004,Brevin Knight,"$5,062,000"
2004,Corliss Williamson,"$5,000,000"
2004,Aaron McKie,"$5,000,000"
2004,Lamar Odom,"$4,692,000"
2004,Stromile Swift,"$4,614,000"
2004,Mark Jackson,"$4,580,000"
2004,Rick Fox,"$4,549,000"
2004,Lamond Murray,"$4,500,000"
2004,Eric Snow,"$4,500,000"
2004,Michael Stewart,"$4,480,000"
2004,Tony Battie,"$4,400,000"
2004,Adonal Foyle,"$4,400,000"
2004,Jonathan Bender,"$4,278,000"
2004,Kwame Brown,"$4,252,000"
2004,Zeljko Rebraca,"$4,200,000"
2004,Darius Miles,"$4,130,000"
2004,Anthony Carter,"$4,063,000"
2004,David Wesley,"$3,960,000"
2004,Wally Szczerbiak,"$3,912,000"
2004,Chucky Atkins,"$3,900,000"
2004,Marc Jackson,"$3,900,000"
2004,Marcus Fizer,"$3,726,000"
2004,Andrew DeClercq,"$3,625,000"
2004,Lawrence Funderburke,"$3,600,000"
2004,Moochie Norris,"$3,600,000"
2004,Richard Hamilton,"$3,596,000"
2004,Pau Gasol,"$3,417,000"
2004,Mike Miller,"$3,380,000"
2004,Andre Miller,"$3,317,000"
2004,Lindsey Hunter,"$3,300,000"
2004,Chris Whitney,"$3,259,000"
2004,DerMarr Johnson,"$3,087,000"
2004,Shawn Marion,"$3,069,000"
2004,Derek Fisher,"$3,000,000"
2004,Chris Crawford,"$3,000,000"
2004,Jason Terry,"$2,933,000"
2004,Bimbo Coles,"$2,925,000"
2004,Aaron Williams,"$2,925,000"
2004,Othella Harrington,"$2,925,000"
2004,Tony Delk,"$2,925,000"
2004,Bobby Jackson,"$2,925,000"
2004,Horace Grant,"$2,903,000"
2004,Hubert Davis,"$2,894,000"
2004,Corey Maggette,"$2,862,000"
2004,Chris Mihm,"$2,823,000"
2004,Michael Curry,"$2,800,000"
2004,George Lynch,"$2,800,000"
2004,Metta World Peace,"$2,676,000"
2004,John Amaechi,"$2,610,000"
2004,Jamal Crawford,"$2,577,000"
2004,Shane Battier,"$2,533,000"
2004,James Posey,"$2,445,000"
2004,Stacey Augmon,"$2,400,000"
2004,Joel Przybilla,"$2,373,000"
2004,Quincy Lewis,"$2,350,000"
2004,Dion Glover,"$2,270,000"
2004,Jeff Foster,"$2,264,000"
2004,Keyon Dooling,"$2,256,000"
2004,Devean George,"$2,244,000"
2004,Jerome Moiso,"$2,230,000"
2004,Kenny Thomas,"$2,225,000"
2004,Etan Thomas,"$2,211,000"
2004,Mateen Cleaves,"$2,134,000"
2004,DeSagana Diop,"$2,118,000"
2004,Jason Collier,"$2,109,000"
2004,Jumaine Jones,"$2,104,000"
2004,Scott Padgett,"$2,102,000"
2004,Hedo Turkoglu,"$1,995,000"
2004,Rodney White,"$1,948,000"
2004,Desmond Mason,"$1,898,000"
2004,Joe Johnson,"$1,850,000"
2004,Quentin Richardson,"$1,805,000"
2004,Kedrick Brown,"$1,757,000"
2004,Jamaal Magloire,"$1,735,000"
2004,Vladimir Radmanovic,"$1,670,000"
2004,Speedy Claxton,"$1,667,000"
2004,Morris Peterson,"$1,646,000"
2004,Donnell Harvey,"$1,631,000"
2004,DeShawn Stevenson,"$1,624,000"
2004,Richard Jefferson,"$1,586,000"
2004,Jake Tsakalidis,"$1,580,000"
2004,Mamadou N'diaye,"$1,537,000"
2004,Troy Murphy,"$1,507,000"
2004,Mark Madsen,"$1,474,000"
2004,Bryce Drew,"$1,300,000"
2004,Michael Bradley,"$1,292,000"
2004,Jason Collins,"$1,227,000"
2004,Zach Randolph,"$1,172,000"
2004,Brandon Armstrong,"$995,000"
2004,Andrei Kirilenko,"$956,000"
2004,Samuel Dalembert,"$887,000"
2004,Primoz Brezec,"$862,000"
2004,Jamaal Tinsley,"$861,000"
2004,Tony Parker,"$856,000"
2004,Gerald Wallace,"$764,000"
2004,Predrag Drobnjak,"$639,000"
2004,Trenton Hassell,"$587,000"
2005,Shaquille O'Neal,"$29,464,000"
2005,Dikembe Mutombo,"$19,684,000"
2005,Allan Houston,"$17,531,000"
2005,Chris Webber,"$17,351,000"
2005,Damon Stoudamire,"$15,750,000"
2005,Ray Allen,"$14,625,000"
2005,Vin Baker,"$14,625,000"
2005,Antoine Walker,"$14,625,000"
2005,Stephon Marbury,"$14,625,000"
2005,Michael Finley,"$14,609,000"
2005,Tracy McGrady,"$14,487,000"
2005,Grant Hill,"$14,487,000"
2005,Eddie Jones,"$13,440,000"
2005,Brian Grant,"$13,346,000"
2005,Vince Carter,"$13,281,000"
2005,Tim Thomas,"$12,900,000"
2005,Antonio Davis,"$12,000,000"
2005,Glenn Robinson,"$12,000,000"
2005,Nick Van Exel,"$11,821,000"
2005,Theo Ratliff,"$10,937,000"
2005,Kerry Kittles,"$9,817,000"
2005,Jamal Mashburn,"$9,300,000"
2005,Maurice Taylor,"$8,450,000"
2005,Derek Anderson,"$8,444,000"
2005,Alan Henderson,"$8,273,000"
2005,Austin Croshere,"$8,260,000"
2005,Erick Dampier,"$8,105,000"
2005,Kelvin Cato,"$7,992,000"
2005,Marcus Camby,"$7,750,000"
2005,Shandon Anderson,"$7,300,000"
2005,Lorenzen Wright,"$7,150,000"
2005,Jerry Stackhouse,"$7,000,000"
2005,Doug Christie,"$6,875,000"
2005,Peja Stojakovic,"$6,875,000"
2005,Kenyon Martin,"$6,667,000"
2005,Howard Eisley,"$6,375,000"
2005,Nazr Mohammed,"$6,270,000"
2005,Vitaly Potapenko,"$6,191,000"
2005,Christian Laettner,"$6,078,000"
2005,Stromile Swift,"$6,022,000"
2005,Ben Wallace,"$6,000,000"
2005,Danny Fortson,"$5,922,000"
2005,Calvin Booth,"$5,900,000"
2005,Joe Smith,"$5,899,000"
2005,Clarence Weatherspoon,"$5,899,000"
2005,Kurt Thomas,"$5,885,000"
2005,Jahidi White,"$5,884,000"
2005,Cuttino Mobley,"$5,883,000"
2005,Scot Pollard,"$5,792,000"
2005,Steve Nash,"$5,750,000"
2005,Shawn Bradley,"$5,714,000"
2005,Jerome Williams,"$5,600,000"
2005,Corliss Williamson,"$5,500,000"
2005,Aaron McKie,"$5,500,000"
2005,Darius Miles,"$5,419,000"
2005,Kwame Brown,"$5,361,000"
2005,Bo Outlaw,"$5,355,000"
2005,Marcus Fizer,"$4,915,000"
2005,Lamond Murray,"$4,875,000"
2005,Eric Snow,"$4,875,000"
2005,Tony Battie,"$4,800,000"
2005,Michael Stewart,"$4,800,000"
2005,Mike Miller,"$4,482,000"
2005,Pau Gasol,"$4,318,000"
2005,Marc Jackson,"$4,225,000"
2005,Chucky Atkins,"$4,200,000"
2005,DerMarr Johnson,"$4,119,000"
2005,Chris Mihm,"$3,785,000"
2005,Moochie Norris,"$3,600,000"
2005,Jamal Crawford,"$3,475,000"
2005,Joel Przybilla,"$3,215,000"
2005,Shane Battier,"$3,212,000"
2005,Aaron Williams,"$3,150,000"
2005,Othella Harrington,"$3,150,000"
2005,Bobby Jackson,"$3,150,000"
2005,Keyon Dooling,"$3,073,000"
2005,Jerome Moiso,"$3,054,000"
2005,Etan Thomas,"$3,043,000"
2005,Derek Fisher,"$3,000,000"
2005,George Lynch,"$3,000,000"
2005,Mateen Cleaves,"$2,969,000"
2005,Jason Collier,"$2,949,000"
2005,Eddie Griffin,"$2,937,000"
2005,Hedo Turkoglu,"$2,803,000"
2005,DeSagana Diop,"$2,695,000"
2005,Desmond Mason,"$2,680,000"
2005,Quentin Richardson,"$2,562,000"
2005,Rodney White,"$2,481,000"
2005,Jamaal Magloire,"$2,474,000"
2005,Speedy Claxton,"$2,390,000"
2005,Morris Peterson,"$2,371,000"
2005,Donnell Harvey,"$2,363,000"
2005,DeShawn Stevenson,"$2,362,000"
2005,Joe Johnson,"$2,358,000"
2005,Kedrick Brown,"$2,332,000"
2005,Jake Tsakalidis,"$2,322,000"
2005,Vladimir Radmanovic,"$2,301,000"
2005,Mamadou N'diaye,"$2,269,000"
2005,Richard Jefferson,"$2,266,000"
2005,Troy Murphy,"$2,232,000"
2005,Mark Madsen,"$2,212,000"
2005,Michael Bradley,"$1,985,000"
2005,Jason Collins,"$1,887,000"
2005,Zach Randolph,"$1,805,000"
2005,Andrei Kirilenko,"$1,672,000"
2005,Samuel Dalembert,"$1,600,000"
2005,Jamaal Tinsley,"$1,554,000"
